title_url,title_name_kr,views,likes,completed
https://series.naver.com/comic/detail.series?productNo=6393990,NAVER 시리즈,3,0,완결
https://series.naver.com/comic/detail.series?productNo=9478408,NAVER 시리즈,3,0,연재중
https://series.naver.com/comic/detail.series?productNo=6362438,NAVER 시리즈,3,0,연재중
https://page.kakao.com/content/53764524,웽툰,0,0,완결
https://page.kakao.com/content/58439503?orderby=asc,사랑도 튀기면 맛있나요?,0,0,완결
https://page.kakao.com/content/56453386,시히트왕국정복기,0,0,완결
https://page.kakao.com/content/67242927,결혼 장사2 ~잊히지 않을 노래~,0,0,연재중
